Faculty,Course_Id,Course Name,CRN,Lec Lab Tut,Section,Tme_start,Time_end,MTWTF,Course Description,Seats Available,Enrollment,Waitlist Seats,Waitlist Enrolled,Term,Cedit Hours,Location,Instructor ,Tuition,Campus
ANSC,4004,Ecol of Milk Prod in Ruminants,14136,Lec,N/A,1335,1425,11010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
ANSC,4006,Science Modern Sheep Farming,20085,Lab,B01,935,1125,00010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
ANSC,4006,Science Modern Sheep Farming,20086,Lab,B02,1135,1325,00100,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
ANSC,4006,Science Modern Sheep Farming,20084,Lec,N/A,1005,1125,10100,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
ANSC,4007,Pastures in Livestock Systems,14139,Lab,B01,1135,1325,00010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
ANSC,4007,Pastures in Livestock Systems,14138,Lec,N/A,1005,1125,01010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
ANSC,4008,Carnivore Biology,20088,Lab,B01,935,1125,01000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
ANSC,4008,Carnivore Biology,20087,Lec,N/A,1135,1255,01010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
ANSC,4009,DS in Animal Science,14140,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
APSC,0100,Surveying,14142,Lab,B01,835,1125,00010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
APSC,0100,Surveying,14141,Lec,N/A,1635,1725,11100,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
APSC,0101,Horticultural Technology,20090,Lab,B01,935,1225,00110,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
APSC,0101,Horticultural Technology,20089,Lec,N/A,835,925,11101,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
APSC,0200,Environmental Management,14144,Lab,B01,1235,1425,01010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
APSC,0200,Environmental Management,14143,Lec,N/A,1135,1225,11101,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
APSC,0201,Machinery & Bldg Technology,14146,Lab,B01,835,1125,00010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
APSC,0201,Machinery & Bldg Technology,14145,Lec,N/A,1635,1725,11111,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
APSC,1003,Practices & Mechanics of Mat,20092,Lab,B01,1135,1425,01010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
APSC,1003,Practices & Mechanics of Mat,20091,Lec,N/A,835,955,11101,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
APSC,2000,Env Impacts and Resource Mgmt,18415,Lec,N/A,1705,1955,00100,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
APSC,2002,Bioresource Systems Analysis,14148,Lec,N/A,835,955,00101,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
APSC,2002,Bioresource Systems Analysis,14149,Lab,B01,835,1125,11000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
APSC,2004,Aquacultural Environment,20094,Lab,B01,1435,1725,00110,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
APSC,2004,Aquacultural Environment,20093,Lec,N/A,1335,1425,11010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
APSC,2008,Dig Elect and Comp Interface,18416,Lec,N/A,1705,1955,01000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
APSC,2011,Technology for Precision Agri,14151,Lab,B01,1135,1425,00010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
APSC,2011,Technology for Precision Agri,14150,Lec,N/A,1035,1125,01001,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
APSC,2012,Intro to Bioresource Science,14153,Lab,B01,1135,1425,01000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
APSC,2012,Intro to Bioresource Science,14152,Lec,N/A,1335,1425,11101,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
APSC,2013,Machinery & Building Tech,14155,Lab,B01,1135,1425,00100,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
APSC,2013,Machinery & Building Tech,14154,Lec,N/A,1535,1625,11101,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
APSC,3001,Electrotechnology,20096,Lab,B01,1435,1725,00100,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
APSC,3001,Electrotechnology,20095,Lec,N/A,1135,1225,11101,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
APSC,3013,Aquacultural Systems Tech,20098,Lab,B01,835,1125,11001,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
APSC,3013,Aquacultural Systems Tech,20097,Lec,N/A,1035,1125,11010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
APSC,3015,Irrigation and Drainage,20099,Lec,N/A,835,925,01010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
APSC,3015,Irrigation and Drainage,20100,Lab,B01,1135,1425,10000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
APSC,3019,Communications Technology,24116,Lec,N/A,1735,2025,00100,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
APSC,3019,Communications Technology,14156,Lec,N/A,835,955,01010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
APSC,3019,Communications Technology,14157,Lab,B01,935,1125,11010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
APSC,3020,Energy Production& Utilization,14159,Lab,B01,1135,1425,00001,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
APSC,3020,Energy Production& Utilization,14158,Lec,N/A,1005,1125,01010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
APSC,4004,Energy Conversion and Assess,20102,Lab,B01,835,1125,00010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
APSC,4004,Energy Conversion and Assess,20101,Lec,N/A,1435,1555,00110,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
APSC,4005,Waterscape Ecology & Mgmt,20104,Lab,B01,1435,1725,00010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
APSC,4005,Waterscape Ecology & Mgmt,20103,Lec,N/A,1305,1425,11101,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
APSC,4006,Wastewater Management,14161,Lab,B01,1435,1725,00010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
APSC,4006,Wastewater Management,14160,Lec,N/A,1435,1525,11100,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
AQUA,2000,Introduction to Aquaculture,14164,Lab,B02,1135,1425,01000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
AQUA,2000,Introduction to Aquaculture,14162,Lec,N/A,1005,1125,01010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
AQUA,2000,Introduction to Aquaculture,14163,Lab,B01,1135,1425,11000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
AQUA,3000,Fish Health,20106,Lab,B01,1435,1725,10000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
AQUA,3000,Fish Health,20105,Lec,N/A,1135,1225,11101,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
AQUA,4000,Finfish Production,14166,Lab,B01,1435,1725,00001,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
AQUA,4000,Finfish Production,14165,Lec,N/A,1135,1225,11010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
AQUA,4001,Shellfish Production,20108,Lab,B01,1305,1555,01000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
AQUA,4001,Shellfish Production,20107,Lec,N/A,1605,1725,10100,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
ARBC,1020,Y Introduction to Arabic,23182,Lec,N/A,1135,1255,10100,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
ARBC,1020,X Introduction to Arabic,17549,Lec,N/A,1135,1255,11100,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
ARBC,2020,X Intermediate Arabic,17550,Lec,N/A,1305,1425,01010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
ARBC,2020,Y Intermediate Arabic,23183,Lec,N/A,1305,1425,01010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
ARBC,2100,A Cultural Intro to Arab World,20109,Lec,N/A,1735,1855,01010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
ARBC,3030,Advanced Arabic I,14167,Lec,N/A,1435,1555,11100,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
ARCH,1000,X Introduction to Architecture,17551,Lec,N/A,1435,1725,00100,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
ARCH,1000,Y Introduction to Architecture,23184,Lec,N/A,1435,1725,00100,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
ARCH,1200,Y Scie of the Built Environment,23185,Lec,N/A,1435,1725,10000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
ARCH,1200,X Scie of the Built Environment,17552,Lec,N/A,1435,1725,11000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
ARCH,2000,Visual Thinking A,14168,Lec,N/A,1435,1725,00001,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
ARCH,2001,Visual Thinking B,20110,Lec,N/A,1435,1725,11001,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
ARCH,2025,Design Drawing,14169,Lec,N/A,1735,2025,11010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
ARCH,3001,Design,14170,Lec,N/A,1405,1725,10010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
ARCH,3002,Design,20111,Lec,N/A,1405,1725,01011,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
ARCH,3104,Found in Arch Hist & Theory,14171,Lec,N/A,1105,1225,01010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
ARCH,3104,Found in Arch Hist & Theory,18238,Lec,N/A,1105,1225,01010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
ARCH,3107,"Mod. Settlmnt, Bldg, &  Lndscp",24073,Lec,N/A,1105,1225,01010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
ARCH,3107,"Mod. Settlmnt, Bldg, &  Lndscp",24074,Lec,N/A,1105,1225,01010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
ARCH,3207,Building Technology,14172,Lec,N/A,1105,1225,11010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
ARCH,3208,Building Technology,20113,Lec,N/A,905,1025,10011,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
ARCH,3301,Professional Practice,14173,Lec,N/A,1105,1225,00011,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
ARCH,3302,Professional Practice,20114,Lec,N/A,905,1725,11111,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
ARCH,3501,Representation,14174,Lec,N/A,1405,1725,00111,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
ARCH,3502,Representation,20115,Lec,N/A,905,1225,00110,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
ARCH,4005,Design,20116,Lec,N/A,1405,1725,10010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
ARCH,4111,Arch Hist & Theo-19th Cen,20117,Lec,N/A,1005,1225,00110,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
ARCH,4212,Building Systems Integration,20118,Lec,N/A,1105,1225,11000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
ARCH,4304,Professional Practice,20119,Lec,N/A,905,1725,11111,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
ARCH,4502,Representation,20120,Lec,N/A,1405,1525,00001,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
ARCH,5002,Urban Housing Studio,18394,Lec,N/A,1405,1725,01001,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
ARCH,5004,Urban Systems Studio,16747,Lec,N/A,1405,1725,01001,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
ARCH,5004,Urban Systems Studio,16748,Lec,N/A,1405,1725,01001,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
ARCH,5012,Urban Program Studio,16750,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
ARCH,5102,Housing Theory,18327,Lec,N/A,905,1225,10000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
ARCH,5104,Urban Systems,16751,Lec,N/A,905,1225,10000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
ARCH,5198,Humanities Seminar,16753,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
ARCH,5210,Life Cycle Analysis,22434,Lec,N/A,905,1225,01100,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
ARCH,5211,The Construction Detail,16755,Lec,N/A,905,1225,01000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
ARCH,5219,Conservation Technology,16756,Lec,N/A,905,1225,00010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
ARCH,5298,Technology Seminar,16759,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
ARCH,5298,Technology Seminar,16758,Lec,N/A,905,1225,00010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
ARCH,5298,Technology Seminar,16757,Lec,N/A,905,1225,01000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
ARCH,5308,Prof. Practice - Work term,22435,WkT,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
ARCH,5310,Work Term Continuation,16760,WkT,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
ARCH,5310,Work Term Continuation,22436,WkT,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
ARCH,5311,Professional Practice.,22437,Lec,N/A,905,1725,11111,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
ARCH,6121,Arch. Archaeoastronomy,16761,Lec,N/A,905,1225,00011,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
ARCH,6304,Entrepreneurship,16762,Lec,N/A,905,1225,00011,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
ARCH,6503,Photography in Architecture,16763,Lec,N/A,905,1225,00011,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
ARCH,6504,Montage in Architecture,22438,Lec,N/A,905,1225,00010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
ARCH,6505,Multimedia in Architecture,22439,Lec,N/A,1505,1755,00010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
ARCH,6510,Arch'l Documentation,16764,Lec,N/A,1405,1725,00010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
ARCH,6510,Arch'l Documentation,16765,Lec,N/A,905,1225,00100,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
ARCH,6513,Representation Seminar,16766,Lec,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
ARCH,8892,Professional Practice-Workterm,14175,WkT,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
ARCH,9009,MArch Thesis Continuation,16767,Ths,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
ARCH,9009,MArch Thesis Continuation,22440,Ths,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
ARCH,9012,MArch Thesis I,16769,Ths,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
ARCH,9013,MArch Thesis II,22441,Ths,N/A,905,1225,00001,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
ARTC,9000,MAHSR Thesis,16770,Ths,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
ARTC,9000,MAHSR Thesis,22442,Ths,N/A,N/A,N/A,00000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
ARTS,2000,Nature's Image: Survey of Land,14176,Lec,N/A,1835,2125,01000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
ASSC,1000,Intro to Comput for Non-Majors,14177,Lec,N/A,835,955,00101,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
ASSC,1000,Intro to Comput for Non-Majors,14178,Lab,B01,1005,1125,11000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
ASSC,1000,Intro to Comput for Non-Majors,14179,Lab,B02,1005,1125,11000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
ASSC,1000,Intro to Comput for Non-Majors,14180,Lab,B03,1005,1125,11000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
ASSC,1050,Foundations for Learning,14181,Lec,N/A,1305,1425,01010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
ASSC,3150,Intercultural Communication I,20121,Lec,N/A,1635,1925,10000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
ASSC,3150,Intercultural Communication I,14182,Lec,N/A,1635,1925,11010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BIOA,0101,Plant Pathology,20122,Lec,N/A,835,955,01010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BIOA,0101,Plant Pathology,20123,Lab,B01,1435,1725,11011,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BIOA,0102,Plant Physiology & Stress Mgmt,20125,Lab,B01,1235,1425,01010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BIOA,0102,Plant Physiology & Stress Mgmt,20124,Lec,N/A,1135,1225,11010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BIOA,0103,Weed Science,20127,Lab,B01,1435,1725,00110,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BIOA,0103,Weed Science,20126,Lec,N/A,835,925,11111,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BIOA,0200,Entomology,14184,Lab,B01,935,1125,00100,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BIOA,0200,Entomology,14183,Lec,N/A,835,925,11110,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BIOA,1002,Biology I,14191,Lab,B05,1305,1425,00010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BIOA,1002,Biology I,14193,Lab,B07,1135,1255,00010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BIOA,1002,Biology I,14188,Lab,B02,1435,1555,00100,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BIOA,1002,Biology I,14190,Lab,B04,1005,1125,00100,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BIOA,1002,Biology I,14187,Lab,B01,1135,1255,01000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BIOA,1002,Biology I,14189,Lab,B03,1435,1555,01000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BIOA,1002,Biology I,14192,Lab,B06,1005,1125,11000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BIOA,1002,Biology I,14185,Lec,N/A,835,925,11101,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BIOA,1002,Biology I,14186,Lec,N/A,1235,1325,11101,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BIOA,1003,Biology II,20131,Lab,B02,1005,1125,00010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BIOA,1003,Biology II,20132,Lab,B03,1135,1255,00010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BIOA,1003,Biology II,20136,Lab,B07,1435,1555,00010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BIOA,1003,Biology II,20130,Lab,B01,1135,1255,01000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BIOA,1003,Biology II,20133,Lab,B04,1135,1255,01000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BIOA,1003,Biology II,20134,Lab,B05,1305,1425,01000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BIOA,1003,Biology II,20128,Lec,N/A,1335,1425,11101,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BIOA,1003,Biology II,20129,Lec,N/A,1035,1125,11101,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BIOA,1030,Biology for Engineers,14195,Lab,B01,1435,1725,00100,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BIOA,1030,Biology for Engineers,14194,Lec,N/A,1005,1125,01010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BIOA,2000,Cell Biology,14197,Lab,B01,1135,1425,00100,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BIOA,2000,Cell Biology,14198,Lab,B02,1135,1425,11000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BIOA,2000,Cell Biology,14196,Lec,N/A,1635,1725,11101,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BIOA,2002,Plant Physiology,20138,Lab,B01,835,1125,00010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BIOA,2002,Plant Physiology,20137,Lec,N/A,1035,1125,11101,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BIOA,2004,Structural Botany,20140,Lab,B01,1535,1725,00010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BIOA,2004,Structural Botany,20139,Lec,N/A,1435,1525,11011,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BIOA,2005,Principles of Plant Pathology,20141,Lec,N/A,1305,1425,01010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BIOA,2005,Principles of Plant Pathology,20142,Lab,B01,1135,1425,10000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BIOA,2006,Mammalian Physiology,20145,Lab,B02,1435,1725,00010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BIOA,2006,Mammalian Physiology,20146,Lab,B03,1435,1725,00100,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BIOA,2006,Mammalian Physiology,20144,Lab,B01,1135,1425,10000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BIOA,2006,Mammalian Physiology,20143,Lec,N/A,835,925,11010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BIOA,2008,Plant Diversity,14200,Lab,B01,1435,1625,00001,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BIOA,2008,Plant Diversity,14199,Lec,N/A,1435,1555,01010,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BIOA,3000,General Entomology,14202,Lab,B01,1135,1425,01000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BIOA,3000,General Entomology,14201,Lec,N/A,1035,1125,01011,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BIOA,3001,Ecology,14204,Lab,B01,1135,1425,01000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BIOA,3001,Ecology,14203,Lec,N/A,1135,1255,11100,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BIOA,3002,Weed Science,14206,Lab,B01,1135,1425,00001,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BIOA,3002,Weed Science,14205,Lec,N/A,835,955,00101,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BIOA,3003,Comparative Vertebrate Anatomy,14207,Lec,N/A,1005,1125,00101,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BIOA,3003,Comparative Vertebrate Anatomy,14208,Lab,B01,1135,1425,01000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
BIOA,3003,Comparative Vertebrate Anatomy,14209,Lab,B02,835,1125,11000,Placeholder,100,50,10,5,Winter,3,LSC 230,Dr. Who,T410,Halifax
